validation,scenario,seed_or_window,stress,variant,reserve_label,service_rate_percent,unmet_kwh,charging_cost,voltage_violation_rate_percent,graph_service_rate_percent,graph_charging_cost,no_guard_service_rate_percent,no_guard_charging_cost
public_windows,nominal_public,2,nominal_public,cost_lean,"max=0.40, tiers=1.00/0.25/0.00",98.10697703783975,71.56229164444345,734.9606946250706,0.0,96.60970064422368,727.3727036870703,96.83905994329733,726.2621097157211
public_windows,nominal_public,2,nominal_public,selected,"max=0.60, tiers=1.00/0.50/0.05",98.83459257154023,44.056109168833174,729.6665231860142,0.0,96.60970064422368,727.3727036870703,96.83905994329733,726.2621097157211
public_windows,nominal_public,2,nominal_public,flat_high,"max=0.60, tiers=1.00/1.00/1.00",99.83763420291717,6.137943784191867,775.5072678500826,0.0,96.60970064422368,727.3727036870703,96.83905994329733,726.2621097157211
public_windows,stressed_public_4x,2,stressed_public_4x,hard_floor_only,"max=0.00, tiers=0.00/0.00/0.00",55.24975143380336,1691.7017928831806,1690.9723276200916,0.0,54.07098410007456,1649.3007113907722,54.185801475123306,1650.6156400352554
public_windows,stressed_public_4x,2,stressed_public_4x,cost_lean,"max=0.40, tiers=1.00/0.25/0.00",56.14270932486275,1657.945143173408,1700.1940002542233,0.0,54.07098410007456,1649.3007113907722,54.185801475123306,1650.6156400352554
public_windows,stressed_public_4x,2,stressed_public_4x,selected,"max=0.60, tiers=1.00/0.50/0.05",57.26456011753338,1615.535613436362,1707.9156979964994,0.0,54.07098410007456,1649.3007113907722,54.185801475123306,1650.6156400352554
public_windows,stressed_public_4x,2,stressed_public_4x,flat_high,"max=0.60, tiers=1.00/1.00/1.00",58.58656512559497,1565.5596174588181,1787.3896101157034,0.0,54.07098410007456,1649.3007113907722,54.185801475123306,1650.6156400352554
public_windows,nominal_public,3,nominal_public,hard_floor_only,"max=0.00, tiers=0.00/0.00/0.00",96.39074889248101,104.42436892820449,580.8776432785999,0.0,95.53984865819226,576.8297151467319,95.68446330991407,573.7731092535992
public_windows,nominal_public,3,nominal_public,cost_lean,"max=0.40, tiers=1.00/0.25/0.00",96.96901727388453,87.69366524471742,581.5586031511687,0.0,95.53984865819226,576.8297151467319,95.68446330991407,573.7731092535992
public_windows,nominal_public,3,nominal_public,selected,"max=0.60, tiers=1.00/0.50/0.05",97.78149569424674,64.18669834586171,581.2145419281286,0.0,95.53984865819226,576.8297151467319,95.68446330991407,573.7731092535992
public_windows,nominal_public,3,nominal_public,flat_high,"max=0.60, tiers=1.00/1.00/1.00",99.45236567928265,15.844386173409182,614.289225943665,0.0,95.53984865819226,576.8297151467319,95.68446330991407,573.7731092535992
public_windows,stressed_public_4x,3,stressed_public_4x,hard_floor_only,"max=0.00, tiers=0.00/0.00/0.00",60.58812364673158,1140.2809596408304,1494.8180894920713,0.0,59.99215618178422,1480.3821558115649,60.031768593529414,1478.442025610884
public_windows,stressed_public_4x,3,stressed_public_4x,cost_lean,"max=0.40, tiers=1.00/0.25/0.00",61.26189861140085,1120.7870193775339,1497.6160224757425,0.0,59.99215618178422,1480.3821558115649,60.031768593529414,1478.442025610884
public_windows,stressed_public_4x,3,stressed_public_4x,selected,"max=0.60, tiers=1.00/0.50/0.05",62.22636348457888,1092.8827165915002,1505.364729330839,0.0,59.99215618178422,1480.3821558115649,60.031768593529414,1478.442025610884
public_windows,stressed_public_4x,3,stressed_public_4x,flat_high,"max=0.60, tiers=1.00/1.00/1.00",63.984260003969965,1042.0225161759395,1576.0454672861613,0.0,59.99215618178422,1480.3821558115649,60.031768593529414,1478.442025610884
public_windows,nominal_public,4,nominal_public,hard_floor_only,"max=0.00, tiers=0.00/0.00/0.00",98.9904832536187,20.442835256230605,414.5184526857787,0.0,98.04617259404559,407.7800405299988,98.39048245767646,409.63733687444613
public_windows,nominal_public,4,nominal_public,cost_lean,"max=0.40, tiers=1.00/0.25/0.00",99.43114816657327,11.519317889111363,413.9574185205138,0.0,98.04617259404559,407.7800405299988,98.39048245767646,409.63733687444613
public_windows,nominal_public,4,nominal_public,selected,"max=0.60, tiers=1.00/0.50/0.05",99.6630703111039,6.822866631708792,412.2396788681943,0.0,98.04617259404559,407.7800405299988,98.39048245767646,409.63733687444613
public_windows,nominal_public,4,nominal_public,flat_high,"max=0.60, tiers=1.00/1.00/1.00",99.97178724817654,0.571311609955302,423.59967418332434,0.0,98.04617259404559,407.7800405299988,98.39048245767646,409.63733687444613
public_windows,stressed_public_4x,4,stressed_public_4x,hard_floor_only,"max=0.00, tiers=0.00/0.00/0.00",72.55929480025729,555.6775731794138,1230.7794105224812,0.0,71.54659518078923,1204.5555050840342,72.30291210547503,1224.216464377936
public_windows,stressed_public_4x,4,stressed_public_4x,cost_lean,"max=0.40, tiers=1.00/0.25/0.00",72.88131413594435,549.1566429894306,1231.441259074181,0.0,71.54659518078923,1204.5555050840342,72.30291210547503,1224.216464377936
public_windows,stressed_public_4x,4,stressed_public_4x,selected,"max=0.60, tiers=1.00/0.50/0.05",73.44187357929405,537.805246994466,1234.2451685477488,0.0,71.54659518078923,1204.5555050840342,72.30291210547503,1224.216464377936
public_windows,stressed_public_4x,4,stressed_public_4x,flat_high,"max=0.60, tiers=1.00/1.00/1.00",74.49321937304695,516.5153685094743,1268.6840375761494,0.0,71.54659518078923,1204.5555050840342,72.30291210547503,1224.216464377936
